trip_id,driver_id,vehicle_id,source,destination,distance_km,load_kg,route,weather,traffic,fuel_used_l,co2_kg,fuel_cost,trip_date
T001768,D0400,V0021,Mangaluru,Belagavi,211.9,989,Fastest,Rain,Medium,22.41,42.96,1680.75,2026-03-15 16:00:00
T001769,D0296,V0174,Tumakuru,Hassan,157.8,9214,Eco,Rain,High,19.53,45.95,2070.18,2026-03-15 17:00:00
T001770,D0167,V0091,Tumakuru,Mysuru,302.7,9773,Eco,Cloudy,Low,31.82,4.84,286.38,2026-03-15 18:00:00
T001771,D0404,V0191,Mangaluru,Tumakuru,115.4,5185,Eco,Rain,Medium,24.29,45.75,1821.75,2026-03-15 19:00:00
T001772,D0414,V0120,Bengaluru,Mandya,263.6,3842,Eco,Cloudy,High,24.28,63.32,2306.6,2026-03-15 20:00:00
T001773,D0289,V0055,Mandya,Mysuru,332.5,1570,Eco,Fog,Medium,47.79,129.15,4540.05,2026-03-15 21:00:00
T001774,D0500,V0191,Hubballi,Mangaluru,340.2,3027,Eco,Fog,Low,69.82,134.11,5236.5,2026-03-15 22:00:00
T001775,D0403,V0158,Mangaluru,Hubballi,330.0,880,Shortest,Fog,Low,25.03,48.59,1877.25,2026-03-15 23:00:00
T001776,D0223,V0148,Tumakuru,Mandya,267.9,5417,Eco,Rain,Medium,22.64,51.32,2399.84,2026-03-16 00:00:00
T001777,D0224,V0089,Mangaluru,Mysuru,185.4,1939,Shortest,Rain,Medium,19.05,2.81,171.45,2026-03-16 01:00:00
T001778,D0311,V0104,Hassan,Tumakuru,110.2,8824,Eco,Rain,Low,12.47,1.89,112.23,2026-03-16 02:00:00
T001779,D0477,V0057,Hubballi,Mandya,149.8,5385,Fastest,Cloudy,Medium,23.22,3.48,208.98,2026-03-16 03:00:00
T001780,D0280,V0012,Bengaluru,Belagavi,97.6,3933,Eco,Clear,High,10.49,23.32,1111.94,2026-03-16 04:00:00
T001781,D0468,V0150,Belagavi,Hassan,105.7,2507,Shortest,Fog,High,12.44,1.88,111.96,2026-03-16 05:00:00
T001782,D0258,V0183,Hubballi,Mangaluru,123.3,1649,Shortest,Fog,High,28.32,4.09,254.88,2026-03-16 06:00:00
T001783,D0264,V0081,Hubballi,Mangaluru,256.0,5671,Shortest,Clear,Low,18.52,48.7,1759.4,2026-03-16 07:00:00
T001784,D0049,V0139,Mysuru,Bengaluru,42.6,2017,Eco,Rain,Medium,7.92,15.45,594.0,2026-03-16 08:00:00
T001785,D0417,V0190,Mangaluru,Bengaluru,309.4,4147,Shortest,Clear,High,28.62,79.5,2718.9,2026-03-16 09:00:00
T001786,D0084,V0193,Tumakuru,Mangaluru,332.8,9650,Shortest,Cloudy,High,31.32,81.9,2975.4,2026-03-16 10:00:00
T001787,D0296,V0091,Hassan,Mysuru,288.2,3173,Fastest,Cloudy,Medium,27.52,4.1,247.68,2026-03-16 11:00:00
T001788,D0367,V0115,Belagavi,Hassan,139.9,4676,Shortest,Fog,Low,15.86,2.38,142.74,2026-03-16 12:00:00
T001789,D0163,V0126,Bengaluru,Tumakuru,215.3,2028,Fastest,Clear,Medium,15.38,30.26,1153.5,2026-03-16 13:00:00
T001790,D0031,V0047,Hassan,Belagavi,244.3,5817,Eco,Cloudy,Low,33.57,4.99,302.13,2026-03-16 14:00:00
T001791,D0221,V0143,Hassan,Bengaluru,280.9,8772,Shortest,Rain,High,35.6,5.29,320.4,2026-03-16 15:00:00
T001792,D0073,V0194,Bengaluru,Hassan,138.6,1302,Fastest,Clear,Low,8.26,16.18,619.5,2026-03-16 16:00:00
T001793,D0313,V0128,Hubballi,Belagavi,34.0,2174,Eco,Clear,High,7.07,13.33,530.25,2026-03-16 17:00:00
T001794,D0018,V0106,Mangaluru,Bengaluru,290.7,2657,Shortest,Rain,High,33.64,5.12,302.76,2026-03-16 18:00:00
T001795,D0341,V0159,Tumakuru,Mysuru,220.8,763,Eco,Rain,Low,20.37,45.66,2159.22,2026-03-16 19:00:00
T001796,D0413,V0089,Tumakuru,Hassan,154.1,3698,Fastest,Clear,High,17.06,2.55,153.54,2026-03-16 20:00:00
T001797,D0199,V0034,Hubballi,Tumakuru,125.7,7807,Eco,Cloudy,High,15.38,28.25,1153.5,2026-03-16 21:00:00
T001798,D0334,V0012,Mandya,Hassan,286.6,2546,Eco,Fog,Medium,29.07,65.73,3081.42,2026-03-16 22:00:00
T001799,D0368,V0038,Mangaluru,Belagavi,328.5,5780,Fastest,Cloudy,Low,29.8,81.2,2831.0,2026-03-16 23:00:00
T001800,D0186,V0015,Tumakuru,Mangaluru,148.9,6062,Fastest,Cloudy,Low,28.01,53.17,2100.75,2026-03-17 00:00:00
T001801,D0340,V0039,Tumakuru,Mandya,323.1,4468,Fastest,Cloudy,Medium,34.04,64.26,2553.0,2026-03-17 01:00:00
T001802,D0442,V0008,Hassan,Hubballi,56.0,9318,Eco,Clear,Medium,4.3,11.35,408.5,2026-03-17 02:00:00
T001803,D0476,V0030,Mandya,Hubballi,308.4,7497,Shortest,Cloudy,Low,54.95,8.21,494.55,2026-03-17 03:00:00
T001804,D0084,V0105,Bengaluru,Mysuru,285.3,6132,Eco,Cloudy,Medium,22.78,3.44,205.02,2026-03-17 04:00:00
T001805,D0268,V0137,Mangaluru,Belagavi,62.1,2854,Fastest,Rain,High,6.58,15.5,697.48,2026-03-17 05:00:00
T001806,D0348,V0143,Mangaluru,Mysuru,127.9,3556,Shortest,Fog,High,15.38,2.19,138.42,2026-03-17 06:00:00
T001807,D0195,V0097,Mandya,Bengaluru,345.7,1225,Shortest,Fog,Medium,67.48,153.29,7152.88,2026-03-17 07:00:00
T001808,D0432,V0056,Mandya,Bengaluru,226.5,6890,Shortest,Clear,High,30.64,82.38,2910.8,2026-03-17 08:00:00
T001809,D0002,V0163,Tumakuru,Hubballi,316.5,2495,Fastest,Rain,Low,30.28,80.99,2876.6,2026-03-17 09:00:00
T001810,D0416,V0032,Tumakuru,Mandya,327.4,6437,Fastest,Fog,Low,45.17,6.83,406.53,2026-03-17 10:00:00
T001811,D0151,V0078,Bengaluru,Belagavi,35.1,8631,Eco,Rain,Low,2.98,5.69,223.5,2026-03-17 11:00:00
T001812,D0477,V0034,Mysuru,Belagavi,327.8,2394,Eco,Clear,High,31.18,58.88,2338.5,2026-03-17 12:00:00
T001813,D0061,V0042,Tumakuru,Mangaluru,306.3,3242,Fastest,Cloudy,Low,36.61,97.08,3477.95,2026-03-17 13:00:00
T001814,D0285,V0119,Mysuru,Hassan,261.5,5573,Eco,Cloudy,Medium,22.74,60.64,2160.3,2026-03-17 14:00:00
T001815,D0493,V0184,Mangaluru,Hassan,24.1,2781,Fastest,Fog,Medium,2.46,0.38,22.14,2026-03-17 15:00:00
T001816,D0285,V0067,Hassan,Belagavi,302.6,7714,Fastest,Cloudy,Medium,21.25,48.37,2252.5,2026-03-17 16:00:00
T001817,D0338,V0102,Hubballi,Tumakuru,74.8,1031,Eco,Fog,Medium,16.35,37.72,1733.1,2026-03-17 17:00:00
T001818,D0337,V0080,Tumakuru,Mangaluru,309.8,7594,Eco,Clear,High,25.09,3.78,225.81,2026-03-17 18:00:00
T001819,D0130,V0161,Belagavi,Hubballi,253.5,9167,Fastest,Cloudy,Medium,29.73,58.25,2229.75,2026-03-17 19:00:00
T001820,D0391,V0105,Hassan,Tumakuru,209.4,3669,Shortest,Clear,Low,14.38,2.14,129.42,2026-03-17 20:00:00
T001821,D0046,V0125,Hassan,Mandya,280.1,4708,Shortest,Cloudy,Medium,24.36,57.35,2582.16,2026-03-17 21:00:00
T001822,D0059,V0094,Mandya,Mysuru,86.2,951,Fastest,Fog,Medium,10.9,29.93,1035.5,2026-03-17 22:00:00
T001823,D0134,V0150,Hassan,Tumakuru,340.7,709,Fastest,Cloudy,Low,28.44,4.26,255.96,2026-03-17 23:00:00
T001824,D0464,V0124,Tumakuru,Belagavi,227.5,4172,Shortest,Clear,Medium,37.77,71.46,2832.75,2026-03-18 00:00:00
T001825,D0093,V0111,Hubballi,Bengaluru,34.9,5506,Fastest,Cloudy,Medium,4.37,10.03,463.22,2026-03-18 01:00:00
T001826,D0228,V0159,Mysuru,Hubballi,298.6,3702,Fastest,Rain,High,39.28,90.27,4163.68,2026-03-18 02:00:00
T001827,D0429,V0106,Belagavi,Mangaluru,184.7,575,Shortest,Cloudy,High,20.17,3.08,181.53,2026-03-18 03:00:00
T001828,D0194,V0123,Mangaluru,Hubballi,219.6,5306,Fastest,Rain,High,19.38,52.18,1841.1,2026-03-18 04:00:00
T001829,D0305,V0101,Mandya,Tumakuru,150.6,4822,Shortest,Fog,Medium,14.8,28.25,1110.0,2026-03-18 05:00:00
T001830,D0465,V0065,Mangaluru,Belagavi,227.4,5738,Shortest,Rain,Medium,45.29,102.27,4800.74,2026-03-18 06:00:00
T001831,D0450,V0059,Tumakuru,Hubballi,294.5,4738,Eco,Fog,Medium,45.89,85.5,3441.75,2026-03-18 07:00:00
T001832,D0298,V0049,Mangaluru,Mysuru,195.6,3556,Shortest,Rain,Medium,24.72,59.55,2620.32,2026-03-18 08:00:00
T001833,D0181,V0001,Bengaluru,Tumakuru,93.1,6829,Fastest,Rain,Low,18.89,35.76,1416.75,2026-03-18 09:00:00
T001834,D0240,V0072,Belagavi,Mangaluru,211.9,7496,Eco,Rain,Medium,21.27,48.37,2254.62,2026-03-18 10:00:00
T001835,D0058,V0086,Mandya,Tumakuru,84.9,2902,Fastest,Fog,Medium,9.46,18.49,709.5,2026-03-18 11:00:00
T001836,D0201,V0077,Bengaluru,Tumakuru,285.4,8982,Eco,Rain,Low,24.71,47.21,1853.25,2026-03-18 12:00:00
T001837,D0442,V0168,Hubballi,Bengaluru,107.0,6581,Eco,Rain,Medium,15.2,35.52,1611.2,2026-03-18 13:00:00
T001838,D0207,V0136,Mandya,Tumakuru,30.5,8206,Eco,Clear,High,3.29,0.49,29.61,2026-03-18 14:00:00
T001839,D0252,V0119,Hubballi,Bengaluru,304.7,4654,Eco,Cloudy,Low,25.83,68.78,2453.85,2026-03-18 15:00:00
T001840,D0297,V0017,Belagavi,Bengaluru,130.4,1235,Shortest,Clear,Medium,12.54,28.87,1329.24,2026-03-18 16:00:00
T001841,D0272,V0188,Belagavi,Tumakuru,87.6,4905,Shortest,Rain,Medium,7.01,15.75,743.06,2026-03-18 17:00:00
T001842,D0318,V0034,Mangaluru,Hubballi,114.0,8351,Fastest,Rain,Medium,13.58,25.76,1018.5,2026-03-18 18:00:00
T001843,D0253,V0191,Hubballi,Belagavi,345.4,9007,Eco,Clear,Medium,68.97,131.82,5172.75,2026-03-18 19:00:00
T001844,D0003,V0183,Hassan,Mysuru,340.7,6107,Fastest,Rain,Medium,68.52,10.66,616.68,2026-03-18 20:00:00
T001845,D0184,V0103,Hubballi,Hassan,84.6,6277,Eco,Cloudy,Low,12.67,34.01,1203.65,2026-03-18 21:00:00
T001846,D0061,V0038,Bengaluru,Belagavi,79.4,6353,Fastest,Cloudy,Low,6.77,17.3,643.15,2026-03-18 22:00:00
T001847,D0065,V0015,Mandya,Hubballi,32.9,5430,Shortest,Fog,High,8.61,16.33,645.75,2026-03-18 23:00:00
T001848,D0229,V0053,Belagavi,Mysuru,322.0,9108,Shortest,Fog,High,39.73,6.29,357.57,2026-03-19 00:00:00
T001849,D0478,V0071,Mandya,Tumakuru,68.0,2654,Shortest,Cloudy,Medium,5.35,10.34,401.25,2026-03-19 01:00:00
T001850,D0480,V0132,Mysuru,Hassan,318.7,2530,Shortest,Cloudy,Low,33.09,4.88,297.81,2026-03-19 02:00:00
T001851,D0284,V0073,Mysuru,Hubballi,283.7,2386,Shortest,Rain,High,28.65,66.96,3036.9,2026-03-19 03:00:00
T001852,D0477,V0093,Hassan,Mandya,28.8,6179,Eco,Fog,High,6.67,12.48,500.25,2026-03-19 04:00:00
T001853,D0229,V0197,Mandya,Hubballi,70.3,7905,Shortest,Rain,Medium,5.8,15.12,551.0,2026-03-19 05:00:00
T001854,D0306,V0121,Mandya,Belagavi,115.2,1131,Fastest,Cloudy,Medium,10.37,27.6,985.15,2026-03-19 06:00:00
T001855,D0219,V0034,Hubballi,Hassan,315.8,3735,Shortest,Clear,Medium,30.78,58.59,2308.5,2026-03-19 07:00:00
T001856,D0376,V0006,Bengaluru,Mandya,276.3,6653,Eco,Rain,High,57.86,8.35,520.74,2026-03-19 08:00:00
T001857,D0053,V0128,Mysuru,Hassan,289.6,1309,Fastest,Cloudy,Medium,53.07,98.52,3980.25,2026-03-19 09:00:00
T001858,D0490,V0170,Mangaluru,Hassan,284.5,4017,Fastest,Fog,High,77.68,147.62,5826.0,2026-03-19 10:00:00
T001859,D0258,V0107,Mangaluru,Belagavi,22.6,1332,Eco,Clear,Low,2.3,4.33,172.5,2026-03-19 11:00:00
T001860,D0399,V0158,Belagavi,Tumakuru,96.4,4474,Fastest,Fog,Low,6.94,13.29,520.5,2026-03-19 12:00:00
T001861,D0041,V0024,Bengaluru,Hassan,142.7,2269,Eco,Cloudy,High,15.65,29.01,1173.75,2026-03-19 13:00:00
T001862,D0466,V0001,Hassan,Mangaluru,163.0,4369,Shortest,Clear,Low,29.8,57.43,2235.0,2026-03-19 14:00:00
T001863,D0207,V0064,Belagavi,Tumakuru,52.8,4972,Fastest,Fog,Medium,4.65,12.17,441.75,2026-03-19 15:00:00
T001864,D0141,V0008,Hubballi,Mandya,178.6,4721,Eco,Fog,Medium,16.5,45.67,1567.5,2026-03-19 16:00:00
T001865,D0423,V0078,Mangaluru,Tumakuru,50.7,4966,Shortest,Fog,Medium,4.93,9.05,369.75,2026-03-19 17:00:00
T001866,D0160,V0168,Mangaluru,Mysuru,50.3,2862,Fastest,Fog,Medium,6.74,15.23,714.44,2026-03-19 18:00:00
T001867,D0414,V0133,Tumakuru,Belagavi,335.2,1546,Fastest,Fog,High,33.19,63.59,2489.25,2026-03-19 19:00:00
T001868,D0116,V0120,Mandya,Hassan,146.6,3904,Fastest,Cloudy,Low,11.35,31.43,1078.25,2026-03-19 20:00:00
T001869,D0257,V0063,Tumakuru,Hubballi,311.5,1343,Eco,Rain,Medium,27.71,4.18,249.39,2026-03-19 21:00:00
T001870,D0454,V0091,Mangaluru,Belagavi,284.4,6026,Fastest,Clear,Low,25.56,3.88,230.04,2026-03-19 22:00:00
T001871,D0019,V0095,Tumakuru,Mysuru,339.5,7235,Fastest,Cloudy,Medium,68.88,10.34,619.92,2026-03-19 23:00:00
T001872,D0026,V0064,Hubballi,Hassan,102.5,5837,Fastest,Rain,Low,7.38,19.37,701.1,2026-03-20 00:00:00
T001873,D0279,V0023,Mysuru,Mandya,93.9,4810,Fastest,Rain,Low,19.05,35.84,1428.75,2026-03-20 01:00:00
T001874,D0066,V0054,Mandya,Belagavi,181.7,3849,Shortest,Clear,Medium,14.89,27.61,1116.75,2026-03-20 02:00:00
T001875,D0236,V0168,Bengaluru,Hassan,69.9,5341,Shortest,Rain,Medium,9.06,20.39,960.36,2026-03-20 03:00:00
T001876,D0111,V0082,Mangaluru,Tumakuru,224.7,8754,Fastest,Clear,Medium,24.45,66.05,2322.75,2026-03-20 04:00:00
T001877,D0206,V0141,Mysuru,Bengaluru,216.5,7967,Eco,Cloudy,Low,30.04,55.79,2253.0,2026-03-20 05:00:00
T001878,D0410,V0023,Tumakuru,Mysuru,47.3,3442,Eco,Rain,Low,10.04,19.2,753.0,2026-03-20 06:00:00
T001879,D0167,V0085,Mangaluru,Tumakuru,27.3,6043,Fastest,Rain,Medium,2.74,6.16,290.44,2026-03-20 07:00:00
T001880,D0433,V0176,Mangaluru,Bengaluru,22.5,7653,Shortest,Rain,High,2.41,6.5,228.95,2026-03-20 08:00:00
T001881,D0498,V0062,Mysuru,Belagavi,146.4,6479,Fastest,Cloudy,Low,11.35,1.69,102.15,2026-03-20 09:00:00
T001882,D0459,V0114,Mangaluru,Bengaluru,307.4,5362,Fastest,Fog,Low,25.34,69.82,2407.3,2026-03-20 10:00:00
T001883,D0013,V0037,Mangaluru,Hubballi,326.5,1065,Eco,Clear,High,47.59,128.37,4521.05,2026-03-20 11:00:00
T001884,D0127,V0058,Bengaluru,Mangaluru,93.0,7326,Fastest,Rain,High,15.88,43.61,1508.6,2026-03-20 12:00:00
T001885,D0395,V0068,Bengaluru,Mangaluru,290.5,4322,Eco,Clear,Medium,30.25,68.82,3206.5,2026-03-20 13:00:00
T001886,D0461,V0175,Mysuru,Belagavi,80.7,4169,Fastest,Cloudy,High,8.3,1.25,74.7,2026-03-20 14:00:00
T001887,D0488,V0190,Hubballi,Tumakuru,166.7,4378,Shortest,Clear,Medium,12.86,33.79,1221.7,2026-03-20 15:00:00
T001888,D0368,V0167,Mysuru,Belagavi,144.9,1706,Eco,Cloudy,Low,23.91,54.78,2534.46,2026-03-20 16:00:00
T001889,D0424,V0039,Tumakuru,Bengaluru,147.3,5973,Shortest,Rain,Medium,16.48,31.15,1236.0,2026-03-20 17:00:00
T001890,D0076,V0168,Hubballi,Mysuru,306.9,3486,Eco,Rain,Medium,40.14,91.38,4254.84,2026-03-20 18:00:00
T001891,D0061,V0007,Mysuru,Mangaluru,163.9,4109,Eco,Clear,High,28.39,63.99,3009.34,2026-03-20 19:00:00
T001892,D0208,V0171,Bengaluru,Mysuru,307.9,3253,Shortest,Fog,High,49.6,91.58,3720.0,2026-03-20 20:00:00
T001893,D0358,V0099,Belagavi,Hubballi,36.4,8798,Fastest,Fog,Low,3.01,6.63,319.06,2026-03-20 21:00:00
T001894,D0357,V0145,Belagavi,Mysuru,229.8,2336,Shortest,Rain,Medium,26.07,68.39,2476.65,2026-03-20 22:00:00
T001895,D0023,V0013,Belagavi,Hubballi,113.2,8626,Eco,Cloudy,Medium,16.19,37.87,1716.14,2026-03-20 23:00:00
T001896,D0231,V0073,Mandya,Hubballi,57.3,8677,Eco,Rain,High,6.35,14.2,673.1,2026-03-21 00:00:00
T001897,D0091,V0090,Hassan,Mandya,147.6,2869,Fastest,Fog,Low,10.19,22.89,1080.14,2026-03-21 01:00:00
T001898,D0295,V0049,Hubballi,Belagavi,182.0,3954,Eco,Fog,High,27.75,66.4,2941.5,2026-03-21 02:00:00
T001899,D0119,V0061,Hubballi,Tumakuru,63.8,5897,Eco,Fog,Medium,13.22,30.15,1401.32,2026-03-21 03:00:00
T001900,D0382,V0095,Mysuru,Mandya,204.3,2502,Eco,Cloudy,Medium,33.68,5.08,303.12,2026-03-21 04:00:00
T001901,D0334,V0071,Hubballi,Mandya,318.9,7698,Eco,Cloudy,High,31.83,61.25,2387.25,2026-03-21 05:00:00
T001902,D0155,V0055,Mysuru,Tumakuru,119.2,5444,Shortest,Cloudy,High,20.72,56.27,1968.4,2026-03-21 06:00:00
T001903,D0404,V0049,Mandya,Tumakuru,72.1,6734,Shortest,Clear,High,9.4,21.05,996.4,2026-03-21 07:00:00
T001904,D0413,V0134,Hubballi,Tumakuru,144.6,9299,Eco,Fog,Low,24.49,65.33,2326.55,2026-03-21 08:00:00
T001905,D0319,V0050,Mysuru,Bengaluru,118.9,6214,Eco,Fog,Medium,10.72,19.71,804.0,2026-03-21 09:00:00
T001906,D0492,V0040,Hubballi,Tumakuru,314.9,4520,Eco,Clear,Low,19.52,3.07,175.68,2026-03-21 10:00:00
T001907,D0028,V0165,Belagavi,Bengaluru,302.2,2015,Eco,Rain,Medium,38.23,85.49,4052.38,2026-03-21 11:00:00
T001908,D0129,V0100,Bengaluru,Mandya,337.3,3279,Fastest,Rain,High,33.02,61.42,2476.5,2026-03-21 12:00:00
T001909,D0242,V0176,Hubballi,Hassan,321.3,1312,Shortest,Rain,Medium,28.29,74.24,2687.55,2026-03-21 13:00:00
T001910,D0324,V0196,Mangaluru,Bengaluru,149.1,1899,Shortest,Clear,Medium,19.51,50.72,1853.45,2026-03-21 14:00:00
T001911,D0375,V0086,Bengaluru,Mangaluru,131.4,4920,Fastest,Clear,High,13.97,27.26,1047.75,2026-03-21 15:00:00
T001912,D0060,V0113,Mysuru,Hassan,318.6,2120,Shortest,Rain,High,37.9,5.96,341.1,2026-03-21 16:00:00
T001913,D0352,V0027,Mandya,Mysuru,48.3,5138,Fastest,Clear,High,6.43,0.96,57.87,2026-03-21 17:00:00
T001914,D0062,V0073,Mangaluru,Hubballi,252.1,3259,Eco,Cloudy,High,22.09,49.68,2341.54,2026-03-21 18:00:00
T001915,D0317,V0129,Bengaluru,Mangaluru,317.7,8913,Shortest,Rain,Medium,48.95,88.84,3671.25,2026-03-21 19:00:00
T001916,D0488,V0027,Mysuru,Mandya,238.5,7321,Eco,Rain,High,32.02,4.78,288.18,2026-03-21 20:00:00
T001917,D0112,V0027,Bengaluru,Mysuru,52.5,6386,Eco,Rain,Low,6.18,0.92,55.62,2026-03-21 21:00:00
T001918,D0483,V0101,Mandya,Hubballi,309.3,8308,Fastest,Fog,Low,30.16,56.56,2262.0,2026-03-21 22:00:00
T001919,D0160,V0198,Belagavi,Hubballi,33.0,2705,Shortest,Fog,Low,5.36,12.44,568.16,2026-03-21 23:00:00
T001920,D0359,V0128,Hubballi,Mangaluru,150.4,8475,Fastest,Clear,High,34.04,65.19,2553.0,2026-03-22 00:00:00
T001921,D0146,V0119,Bengaluru,Belagavi,142.2,2753,Eco,Fog,Low,11.95,32.23,1135.25,2026-03-22 01:00:00
T001922,D0283,V0082,Hubballi,Belagavi,258.9,3535,Fastest,Cloudy,High,32.75,87.22,3111.25,2026-03-22 02:00:00
T001923,D0011,V0123,Mandya,Belagavi,295.3,1150,Eco,Fog,High,22.58,59.18,2145.1,2026-03-22 03:00:00
T001924,D0042,V0167,Hassan,Bengaluru,290.8,3632,Eco,Cloudy,High,62.99,147.44,6676.94,2026-03-22 04:00:00
T001925,D0145,V0169,Mangaluru,Bengaluru,258.7,9967,Shortest,Rain,High,26.54,3.98,238.86,2026-03-22 05:00:00
T001926,D0184,V0019,Mysuru,Mandya,200.5,4714,Shortest,Rain,High,36.63,99.91,3479.85,2026-03-22 06:00:00
T001927,D0151,V0025,Hassan,Hubballi,31.4,7274,Fastest,Clear,Medium,2.44,0.37,21.96,2026-03-22 07:00:00
T001928,D0206,V0194,Tumakuru,Mandya,55.4,6324,Shortest,Fog,Low,4.14,7.64,310.5,2026-03-22 08:00:00
T001929,D0403,V0120,Mandya,Mysuru,98.3,1147,Shortest,Fog,High,10.04,26.14,953.8,2026-03-22 09:00:00
T001930,D0484,V0079,Mysuru,Belagavi,308.2,7760,Shortest,Cloudy,Medium,25.09,3.71,225.81,2026-03-22 10:00:00
T001931,D0045,V0079,Hubballi,Mysuru,269.9,3872,Fastest,Cloudy,Low,17.86,2.62,160.74,2026-03-22 11:00:00
T001932,D0121,V0137,Mangaluru,Belagavi,340.5,2065,Shortest,Clear,Low,24.88,58.34,2637.28,2026-03-22 12:00:00
T001933,D0279,V0023,Mandya,Bengaluru,185.3,7835,Fastest,Rain,Low,39.2,75.0,2940.0,2026-03-22 13:00:00
T001934,D0108,V0171,Hassan,Mysuru,270.6,2603,Fastest,Fog,Low,38.48,74.72,2886.0,2026-03-22 14:00:00
T001935,D0432,V0102,Bengaluru,Tumakuru,139.2,531,Fastest,Clear,Medium,23.47,54.65,2487.82,2026-03-22 15:00:00
T001936,D0349,V0033,Mandya,Bengaluru,257.8,4301,Shortest,Cloudy,High,31.74,4.78,285.66,2026-03-22 16:00:00
T001937,D0284,V0117,Mysuru,Hubballi,192.5,8546,Eco,Fog,High,34.96,95.94,3321.2,2026-03-22 17:00:00
T001938,D0234,V0165,Hassan,Mangaluru,197.2,3133,Fastest,Cloudy,High,25.23,58.83,2674.38,2026-03-22 18:00:00
T001939,D0115,V0072,Hubballi,Tumakuru,286.8,2359,Shortest,Fog,High,30.4,70.32,3222.4,2026-03-22 19:00:00
T001940,D0099,V0146,Mysuru,Hassan,309.2,2237,Shortest,Rain,High,32.38,5.0,291.42,2026-03-22 20:00:00
T001941,D0016,V0106,Hassan,Mangaluru,80.3,4233,Shortest,Rain,Medium,8.14,1.22,73.26,2026-03-22 21:00:00
T001942,D0459,V0089,Hassan,Tumakuru,204.4,6382,Shortest,Clear,High,23.85,3.56,214.65,2026-03-22 22:00:00
T001943,D0367,V0187,Hubballi,Hassan,174.4,2718,Fastest,Cloudy,High,14.53,2.14,130.77,2026-03-22 23:00:00
T001944,D0152,V0104,Tumakuru,Hassan,270.7,2230,Shortest,Clear,Low,24.03,3.66,216.27,2026-03-23 00:00:00
T001945,D0487,V0070,Tumakuru,Mangaluru,161.1,2940,Eco,Fog,Medium,41.32,80.45,3099.0,2026-03-23 01:00:00
T001946,D0125,V0041,Bengaluru,Mysuru,185.7,5846,Eco,Clear,Low,17.69,40.82,1875.14,2026-03-23 02:00:00
T001947,D0457,V0066,Hubballi,Mangaluru,159.6,1480,Fastest,Fog,High,15.95,2.46,143.55,2026-03-23 03:00:00
T001948,D0012,V0073,Mandya,Hassan,153.3,9140,Fastest,Rain,Medium,15.04,33.37,1594.24,2026-03-23 04:00:00
T001949,D0404,V0032,Tumakuru,Mandya,247.5,3220,Eco,Clear,High,30.05,4.5,270.45,2026-03-23 05:00:00
T001950,D0241,V0076,Tumakuru,Mysuru,260.5,964,Shortest,Fog,High,52.22,7.83,469.98,2026-03-23 06:00:00
T001951,D0071,V0008,Tumakuru,Bengaluru,230.2,6712,Fastest,Clear,High,19.53,51.58,1855.35,2026-03-23 07:00:00
T001952,D0335,V0063,Mysuru,Hubballi,122.1,6488,Fastest,Fog,Medium,12.99,2.04,116.91,2026-03-23 08:00:00
T001953,D0141,V0085,Tumakuru,Mandya,262.4,5654,Fastest,Clear,High,23.27,53.68,2466.62,2026-03-23 09:00:00
T001954,D0094,V0050,Mangaluru,Bengaluru,196.2,2688,Fastest,Rain,Low,13.61,25.65,1020.75,2026-03-23 10:00:00
T001955,D0475,V0127,Mangaluru,Hubballi,76.6,5679,Fastest,Rain,Low,7.44,14.14,558.0,2026-03-23 11:00:00
T001956,D0251,V0124,Tumakuru,Mysuru,138.2,4646,Eco,Fog,Medium,25.44,46.4,1908.0,2026-03-23 12:00:00
T001957,D0153,V0140,Bengaluru,Tumakuru,22.9,7617,Fastest,Cloudy,Medium,3.89,10.27,369.55,2026-03-23 13:00:00
T001958,D0299,V0026,Mangaluru,Hubballi,305.6,2789,Fastest,Fog,Low,20.43,3.12,183.87,2026-03-23 14:00:00
T001959,D0432,V0162,Hubballi,Bengaluru,50.6,4643,Eco,Cloudy,Low,8.8,1.3,79.2,2026-03-23 15:00:00
T001960,D0031,V0167,Mysuru,Hubballi,150.1,4286,Shortest,Cloudy,Medium,27.43,62.31,2907.58,2026-03-23 16:00:00
T001961,D0047,V0128,Mandya,Tumakuru,203.7,4835,Shortest,Cloudy,Medium,42.04,81.97,3153.0,2026-03-23 17:00:00
T001962,D0099,V0186,Belagavi,Mangaluru,187.3,2289,Eco,Fog,High,19.21,37.48,1440.75,2026-03-23 18:00:00
T001963,D0495,V0054,Mandya,Hubballi,112.4,6957,Shortest,Cloudy,High,11.71,22.48,878.25,2026-03-23 19:00:00
T001964,D0188,V0026,Tumakuru,Bengaluru,111.8,1823,Fastest,Rain,High,8.8,1.31,79.2,2026-03-23 20:00:00
T001965,D0183,V0044,Mandya,Bengaluru,177.4,9116,Shortest,Rain,High,17.03,2.54,153.27,2026-03-23 21:00:00
T001966,D0451,V0117,Mangaluru,Hubballi,107.4,3670,Shortest,Cloudy,High,15.43,40.69,1465.85,2026-03-23 22:00:00
T001967,D0388,V0043,Mysuru,Bengaluru,23.9,1609,Eco,Fog,Medium,2.04,3.8,153.0,2026-03-23 23:00:00
T001968,D0497,V0007,Belagavi,Bengaluru,139.2,6334,Fastest,Cloudy,Low,20.21,45.71,2142.26,2026-03-24 00:00:00
